timestamp,open,high,low,close,volume
2019-08-08,46.6700,47.6300,46.2300,47.5900,228890
2019-08-07,45.9600,46.7800,45.4100,46.5600,298000
2019-08-06,45.5500,46.0800,45.2900,46.0800,396100
2019-08-05,46.6000,46.6100,44.9000,45.5800,333700
2019-08-02,46.6200,46.8800,46.2400,46.8300,332900
2019-08-01,46.3700,47.3500,46.0900,46.7600,365700
2019-07-31,46.7100,46.7100,45.8000,46.4000,723200
2019-07-30,46.8800,47.3900,46.8800,46.9400,466400
2019-07-29,47.0700,47.3800,46.8300,47.0000,200300
2019-07-26,46.7300,47.0400,46.4400,46.9400,223900
2019-07-25,47.4000,47.4000,46.6400,46.6400,230100
2019-07-24,46.8600,47.2400,46.3400,47.1500,271200
2019-07-23,45.9900,46.9500,45.8100,46.7600,390500
2019-07-22,45.8500,46.1200,45.4700,45.8200,305000
2019-07-19,46.3900,46.5400,45.6600,45.8200,401100
2019-07-18,46.4100,46.5900,45.8700,46.5000,432600
2019-07-17,46.9900,47.0600,46.1900,46.4400,658400
2019-07-16,46.9200,47.1200,46.5200,46.9000,328800
2019-07-15,47.5400,47.5400,46.8400,47.0200,292900
2019-07-12,47.6000,47.7100,47.2200,47.4500,259100
2019-07-11,48.1800,48.2000,47.3000,47.6100,317900
2019-07-10,48.0600,48.3000,47.8500,48.2200,459700
2019-07-09,47.7100,48.0600,47.5000,47.8800,369600
2019-07-08,47.6400,47.9700,47.5000,47.7600,233700
2019-07-05,47.4800,47.6600,46.9200,47.6200,373300
2019-07-03,47.4800,47.9500,47.4000,47.8400,192700
2019-07-02,47.0500,47.3800,46.7300,47.3600,410800
2019-07-01,47.3600,47.3700,46.3100,46.8800,659700
2019-06-28,46.3000,47.2000,46.2000,47.1200,3985000
2019-06-27,45.7300,46.3700,45.7300,46.2500,605100
2019-06-26,46.6100,46.6100,45.2400,45.6800,639500
2019-06-25,47.2700,47.5900,46.4100,46.4900,649300
2019-06-24,47.7000,47.8100,47.1500,47.2600,651200
2019-06-21,47.7000,47.8100,46.8000,47.4900,819100
2019-06-20,47.9700,48.1100,47.6500,48.0300,487200
2019-06-19,47.1100,47.7900,46.7200,47.6900,476600
2019-06-18,47.7000,47.8100,46.6000,46.9600,648800
2019-06-17,47.4000,47.8000,46.9200,47.3600,921800
2019-06-14,46.1200,47.2800,45.5400,47.2500,2809900
2019-06-13,45.1500,46.2300,45.1500,46.1800,1172300
2019-06-12,45.0500,45.3200,44.6200,45.1100,4650900
2019-06-11,45.6000,46.0500,44.2500,45.3500,1113800
2019-06-10,46.6000,46.6000,46.2000,46.5100,226100
2019-06-07,46.7300,46.9100,46.3800,46.6100,250300
2019-06-06,46.5100,46.6400,45.9900,46.3900,281900
2019-06-05,45.2500,46.3900,45.2000,46.3900,184300
2019-06-04,45.7200,45.8300,44.7800,45.1100,364500
2019-06-03,45.5900,45.6800,44.9500,45.6800,216000
2019-05-31,44.9700,45.6400,44.6300,45.3900,207600
2019-05-30,45.5000,45.5700,44.8500,45.1700,255600
2019-05-29,45.7600,45.7600,44.4900,44.6800,226700
2019-05-28,46.2500,46.2500,45.4500,45.8400,562300
2019-05-24,45.8300,46.2400,45.6000,45.9700,275300
2019-05-23,45.6800,45.7200,45.3900,45.7000,156900
2019-05-22,46.0100,46.0300,45.6600,45.8500,132000
2019-05-21,45.5100,46.0500,45.5100,45.9700,166200
2019-05-20,45.9600,46.2700,45.2200,45.4500,147500
